"","habitatbenthopelagic","habitatdemersal","habitatpelagic","SpecCode","waterbrack","watersaltwater","Species","Genus","Subfamily","Family","Order","Class","SuperClass","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Rypticus_maculatus",0,1,0,3354,0,1,"Rypticus maculatus","Rypticus",NA,"Grammistidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.82999992370605,NA,NA,NA,NA,NA,NA,24.1
"Rypticus_nigripinnis",1,0,0,8331,0,1,"Rypticus nigripinnis","Rypticus",NA,"Grammistidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.83999991416931,NA,NA,-0.98155837320943,-0.775776995710738,-0.15555112955281,-0.771531248936694,25.8
"Rypticus_randalli",0,1,0,55056,0,1,"Rypticus randalli","Rypticus",NA,"Grammistidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.83999991416931,NA,NA,NA,NA,NA,NA,NA
"Rypticus_saponaceus",1,0,0,1056,0,1,"Rypticus saponaceus","Rypticus",NA,"Grammistidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.06,NA,NA,-0.958818631796987,-0.772241898415021,-0.0505407894785419,-0.983654324258287,26.5
"Rypticus_subbifrenatus",1,0,0,3355,0,1,"Rypticus subbifrenatus","Rypticus",NA,"Grammistidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,27.4
"Ryukyupercis_gushikeni",0,1,0,8268,0,1,"Ryukyupercis gushikeni","Ryukyupercis",NA,"Pinguipedidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,19.2
"Saccogaster_brayae",0,1,0,67449,0,1,"Saccogaster brayae","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.15000009536743,NA,NA,NA,NA,NA,NA,NA
"Saccogaster_hawaii",0,1,0,56393,0,1,"Saccogaster hawaii","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,NA
"Saccogaster_horrida",0,1,0,67444,0,1,"Saccogaster horrida","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Saccogaster_maculata",0,1,0,56394,0,1,"Saccogaster maculata","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,NA
"Saccogaster_nikoliviae",0,1,0,67445,0,1,"Saccogaster nikoliviae","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,NA
"Saccogaster_parva",0,1,0,56397,0,1,"Saccogaster parva","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Saccogaster_staigeri",0,1,0,56399,0,1,"Saccogaster staigeri","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,13.2
"Saccogaster_tuberculata",0,1,0,56400,0,1,"Saccogaster tuberculata","Saccogaster",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,7.9
"Saccopharynx_ampullaceus",0,0,1,9109,0,1,"Saccopharynx ampullaceus","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,6.1
"Saccopharynx_berteli",0,0,1,57817,0,1,"Saccopharynx berteli","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.1399998664856,NA,NA,NA,NA,NA,NA,NA
"Saccopharynx_harrisoni",0,0,1,56751,0,1,"Saccopharynx harrisoni","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.17000007629395,NA,NA,NA,NA,NA,NA,NA
"Saccopharynx_hjorti",0,0,1,57354,0,1,"Saccopharynx hjorti","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.17000007629395,NA,NA,NA,NA,NA,NA,NA
"Saccopharynx_lavenbergi",0,0,1,57197,0,1,"Saccopharynx lavenbergi","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,1.8
"Saccopharynx_paucovertebratis",0,0,1,57355,0,1,"Saccopharynx paucovertebratis","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.17000007629395,NA,NA,NA,NA,NA,NA,NA
"Saccopharynx_ramosus",0,0,1,9110,0,1,"Saccopharynx ramosus","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.03000020980835,NA,NA,NA,NA,NA,NA,2
"Saccopharynx_schmidti",0,0,1,24272,0,1,"Saccopharynx schmidti","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.17000007629395,NA,NA,NA,NA,NA,NA,1.3
"Saccopharynx_thalassa",0,0,1,9111,0,1,"Saccopharynx thalassa","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.19000005722046,NA,NA,NA,NA,NA,NA,10.6
"Saccopharynx_trilobatus",0,0,1,57356,0,1,"Saccopharynx trilobatus","Saccopharynx",NA,"Saccopharyngidae","Saccopharyngiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.17000007629395,NA,NA,NA,NA,NA,NA,NA
"Sacura_boulengeri",0,1,0,46448,0,1,"Sacura boulengeri","Sacura",NA,"Anthiadidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Sacura_margaritacea",0,1,0,24854,0,1,"Sacura margaritacea","Sacura",NA,"Anthiadidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,25
"Sacura_parva",1,0,0,59190,0,1,"Sacura parva","Sacura",NA,"Anthiadidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,NA
"Sacura_sanguinea",0,1,0,69181,0,1,"Sacura sanguinea","Sacura",NA,"Anthiadidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Sacura_speciosa",0,1,0,59191,0,1,"Sacura speciosa","Sacura",NA,"Anthiadidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,NA
"Sagamia_geneionema",0,1,0,23700,0,1,"Sagamia geneionema","Sagamia","Gobionellinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.18,NA,NA,-1.41111327190181,-1.0026550247525,-0.592346793043859,-0.609123903817183,NA
"Sagamichthys_abei",0,0,1,5198,0,1,"Sagamichthys abei","Sagamichthys",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes",NA,NA,NA,NA,0.86,5.54345529837435,NA,3.1,3.55534806148941,NA,-1.38844995096998,-0.442966717380927,-0.447750408515658,-0.887519620254142,3.5
"Sagamichthys_gracilis",0,0,1,59110,0,1,"Sagamichthys gracilis","Sagamichthys",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,NA
"Sagamichthys_schnakenbecki",0,0,1,11461,0,1,"Sagamichthys schnakenbecki","Sagamichthys",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,5.8
"Salangichthys_microdon",0,1,0,12238,1,1,"Salangichthys microdon","Salangichthys",NA,"Salangidae","Osmeriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.68,NA,7.60090245954208,-1.61483124371063,-1.17272333861034,-0.644058671645226,-1.03633535214481,NA
"Salanx_ariakensis",0,1,0,22672,1,1,"Salanx ariakensis","Salanx",NA,"Salangidae","Osmeriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.81,NA,NA,-1.77887406379568,-0.572033433617774,-1.08856512587838,-0.819242865529714,NA
"Salanx_chinensis",0,1,0,12239,1,1,"Salanx chinensis","Salanx",NA,"Salangidae","Osmeriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.98,NA,NA,NA,NA,NA,NA,NA
"Salanx_cuvieri",0,1,0,12240,1,1,"Salanx cuvieri","Salanx",NA,"Salangidae","Osmeriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.80999994277954,NA,NA,-1.96919336479096,-0.854051774171637,-0.837791253299857,-1.22725602006158,NA
"Salanx_prognathus",0,1,0,47139,1,1,"Salanx prognathus","Salanx",NA,"Salangidae","Osmeriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.74,NA,NA,-1.81642942604068,-0.985616459434771,-0.838524309324714,-1.11758716126595,NA
"Salaria_basilisca",0,1,0,46339,0,1,"Salaria basilisca","Salaria","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,18.8
"Salaria_pavo",0,1,0,1701,1,1,"Salaria pavo","Salaria","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,0.5,3.56908668153853,NA,3.59,2.70805020110221,NA,-1.49509961759763,-0.974767310536984,-0.320943710879645,-0.824619255614609,18.8
"Salarias_alboguttatus",1,0,0,25795,0,1,"Salarias alboguttatus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.3
"Salarias_ceramensis",1,0,0,7749,0,1,"Salarias ceramensis","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.8
"Salarias_fasciatus",1,0,0,6058,1,1,"Salarias fasciatus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.04,NA,NA,-1.13265018314318,-1.15348187653331,-0.254735611317112,-0.797567406307219,28.5
"Salarias_guttatus",1,0,0,11616,0,1,"Salarias guttatus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.6
"Salarias_luctuosus",1,0,0,6060,0,1,"Salarias luctuosus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA,NA,24.7
"Salarias_nigrocinctus",0,0,1,61231,0,1,"Salarias nigrocinctus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"Salarias_obscurus",0,1,0,59843,0,1,"Salarias obscurus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.8
"Salarias_patzneri",1,0,0,59273,0,1,"Salarias patzneri","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,3.25,0.692381887798127,5.95,2,NA,NA,NA,NA,NA,NA,28.7
"Salarias_ramosus",1,0,0,59272,1,1,"Salarias ramosus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.6
"Salarias_segmentatus",1,0,0,22515,0,1,"Salarias segmentatus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.8
"Salarias_sexfilum",1,0,0,61222,0,1,"Salarias sexfilum","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.8
"Salarias_sibogai",1,0,0,61221,0,1,"Salarias sibogai","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"Salarias_sinuosus",1,0,0,13763,0,1,"Salarias sinuosus","Salarias","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.4
"Salilota_australis",0,1,0,306,0,1,"Salilota australis","Salilota",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.41,NA,NA,NA,NA,NA,NA,5.7
"Salmo_abanticus",0,0,1,66450,1,1,"Salmo abanticus","Salmo","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo_caspius",0,0,1,66449,1,1,"Salmo caspius","Salmo","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.49000000953674,NA,NA,NA,NA,NA,NA,NA
"Salmo_labrax",0,1,0,48205,1,1,"Salmo labrax","Salmo","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo_macrostigma",1,0,0,4879,1,1,"Salmo macrostigma","Salmo","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",NA,1.01160091167848,NA,NA,NA,NA,NA,3.48,NA,7.54715000354284,NA,NA,NA,NA,NA
"Salmo_salar",1,0,0,236,1,1,"Salmo salar","Salmo","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",NA,1.37438158230213,NA,1.70474809223843,0.367133333333333,9.47072771293371,1.1,4.5,4.89933122453758,9.17011195125614,-1.3820180103854,-0.885452186731748,-0.253343293897764,-0.946032928043276,9.3
"Salmo_trutta",0,0,1,238,1,1,"Salmo trutta","Salmo","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",NA,1.02034473141051,NA,1.96611285637283,0.286140350877193,8.52243448326172,0.6875,3.36,NA,7.90572839915954,-1.30168320490783,-0.852131619910859,-0.198292008752465,-0.929787423128897,10.1
"Saloptia_powelli",1,0,0,7374,0,1,"Saloptia powelli","Saloptia",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.86999988555908,NA,NA,NA,NA,NA,NA,15.9
"Salvelinus_alpinus",1,0,0,247,1,1,"Salvelinus alpinus","Salvelinus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",3.22271663196998,1.84732932253078,NA,3.28341434600577,0.0496575,7.54958288586187,0.21075,4.39,4.12066187053947,8.2515148700951,NA,NA,NA,NA,1.9
"Salvelinus_curilus",1,0,0,62773,1,1,"Salvelinus curilus","Salvelinus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",3.22271663196998,NA,NA,NA,NA,NA,NA,3.88000011444092,NA,NA,NA,NA,NA,NA,NA
"Salvelinus_fontinalis",1,0,0,246,1,1,"Salvelinus fontinalis","Salvelinus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",3.22271663196998,0.832909122935104,NA,NA,0.316,5.64043771181669,1.25,3.31,3.39785848039664,7.29250734549276,-1.19294015762697,-0.355730198598945,-0.212356315713227,-0.878667303410914,4.5
"Salvelinus_leucomaenis",1,0,0,6411,1,1,"Salvelinus leucomaenis","Salvelinus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",3.22271663196998,1.09861228866811,NA,NA,0.611,NA,NA,4.35,NA,7.72334130673466,NA,NA,NA,NA,5.1
"Salvelinus_levanidovi",1,0,0,61678,1,1,"Salvelinus levanidovi","Salvelinus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",3.22271663196998,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus_malma",1,0,0,2691,1,1,"Salvelinus malma","Salvelinus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",3.22271663196998,1.38629436111989,NA,NA,0.09,8.34612118014036,NA,4.4,4.7361984483945,NA,-1.40113336009794,-0.703926850485863,-0.36645257845528,-0.815638193619688,2.2
"Salvelinus_taranetzi",1,0,0,63243,1,1,"Salvelinus taranetzi","Salvelinus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",3.22271663196998,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Samaretta_perexilis",0,1,0,68501,0,1,"Samaretta perexilis","Samaretta",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Samaris_chesterfieldensis",0,0,1,65306,0,1,"Samaris chesterfieldensis","Samaris",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,20.6
"Samaris_costae",0,1,0,56807,0,1,"Samaris costae","Samaris",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.71000003814697,NA,NA,NA,NA,NA,NA,16.2
"Samaris_cristatus",0,1,0,8290,1,1,"Samaris cristatus","Samaris",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,27.3
"Samaris_macrolepis",0,1,0,15182,0,1,"Samaris macrolepis","Samaris",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,27.4
"Samaris_spinea",0,0,1,65305,0,1,"Samaris spinea","Samaris",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.48000001907349,NA,NA,NA,NA,NA,NA,24.2
"Samariscus_asanoi",0,1,0,59667,0,1,"Samariscus asanoi","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Samariscus_corallinus",0,1,0,61108,0,1,"Samariscus corallinus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,11.9
"Samariscus_desoutterae",0,1,0,56824,0,1,"Samariscus desoutterae","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,7.1
"Samariscus_filipectoralis",0,1,0,59668,0,1,"Samariscus filipectoralis","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Samariscus_hexaradiatus",0,1,0,69382,0,1,"Samariscus hexaradiatus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,NA
"Samariscus_huysmani",0,1,0,10583,0,1,"Samariscus huysmani","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,25.2
"Samariscus_inornatus",0,1,0,56090,0,1,"Samariscus inornatus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.57999992370605,NA,NA,NA,NA,NA,NA,NA
"Samariscus_japonicus",0,1,0,24240,0,1,"Samariscus japonicus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Samariscus_latus",0,1,0,15185,0,1,"Samariscus latus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Samariscus_leopardus",0,1,0,65646,0,1,"Samariscus leopardus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,NA
"Samariscus_longimanus",0,1,0,23893,0,1,"Samariscus longimanus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,14.8
"Samariscus_luzonensis",0,1,0,15186,0,1,"Samariscus luzonensis","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Samariscus_macrognathus",0,1,0,15189,0,1,"Samariscus macrognathus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Samariscus_maculatus",0,1,0,15190,0,1,"Samariscus maculatus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Samariscus_multiradiatus",0,1,0,63682,0,1,"Samariscus multiradiatus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,13
"Samariscus_neocaledonia",0,1,0,66377,0,1,"Samariscus neocaledonia","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,NA
"Samariscus_nielseni",0,1,0,15191,0,1,"Samariscus nielseni","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,26.6
"Samariscus_sunieri",0,1,0,15192,0,1,"Samariscus sunieri","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,18.2
"Samariscus_triocellatus",1,0,0,8568,0,1,"Samariscus triocellatus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,28.5
"Samariscus_xenicus",0,1,0,24241,0,1,"Samariscus xenicus","Samariscus",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,-0.732457078700131,-0.997304067606669,0.332730782376879,-1.61667988603993,NA
"Sanopus_astrifer",1,0,0,47246,0,1,"Sanopus astrifer","Sanopus","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Sanopus_barbatus",1,0,0,970,0,1,"Sanopus barbatus","Sanopus","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.70000004768372,NA,5.91889385427315,NA,NA,NA,NA,NA
"Sanopus_greenfieldorum",0,1,0,26095,0,1,"Sanopus greenfieldorum","Sanopus","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Sanopus_johnsoni",1,0,0,53939,0,1,"Sanopus johnsoni","Sanopus","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Sanopus_reticulatus",0,1,0,26096,0,1,"Sanopus reticulatus","Sanopus","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Sanopus_splendidus",1,0,0,12024,0,1,"Sanopus splendidus","Sanopus","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.62,NA,NA,NA,NA,NA,NA,27.9
"Santelmoa_antarctica",0,1,0,66511,0,1,"Santelmoa antarctica","Santelmoa","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,NA
"Santelmoa_carmenae",0,1,0,65537,0,1,"Santelmoa carmenae","Santelmoa","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,NA
"Santelmoa_elvirae",1,0,0,66215,0,1,"Santelmoa elvirae","Santelmoa","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,NA
"Santelmoa_fusca",0,1,0,66510,0,1,"Santelmoa fusca","Santelmoa","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,NA
"Sarda_australis",0,0,1,112,0,1,"Sarda australis","Sarda","Scombrinae","Scombridae","Scombriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,14.9
